"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100"
"3360",0,0,0,0,0,1,0,0,0,0,0,7,0,0,3,0,3,0,5,2,0,0,0,2,0,1,0,0,1,0,6,0,0,16,0,0,14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,17,0,0,7,8,1,0,0,0,0,0,0,1,0,11,0,0,0,0,0,0,5,1,0,0,0,4,9,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1
"3361",0,0,0,0,4,1,0,0,0,0,0,15,0,1,1,0,0,3,0,0,0,0,1,0,6,8,0,0,0,0,6,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,22,0,0,0,0,1,2,0,33,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,1,0,0,0,0,11,0,0,0,0,1,0,0,0,0
"3362",0,0,0,3,0,1,0,0,0,0,0,8,0,0,0,0,0,0,1,19,0,0,4,0,2,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,11,0,0,0,0,0,0,13,0,0,0,106,0,11,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0
"3363",0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,64,15,102,0,0,0,0,0,28,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"3364",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,22,0,0,0,0,0,0,0,0,2,0,0,0,0,2,16,0,0,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,39,0,0,0,4,0,1,0,49,3,0,0,0,0,0,0,0,0,0
"3365",3,0,11,0,0,0,1,0,2,0,39,0,0,0,12,0,0,0,0,5,2,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3366",0,0,0,0,4,0,0,0,0,11,0,0,0,0,0,0,10,1,0,0,1,0,16,0,4,20,0,0,0,0,6,0,0,0,20,0,0,0,0,1,0,0,0,0,15,0,17,0,1,20,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,2,0,19,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,33,2,0,0,0,0,3
"3367",0,0,0,0,0,0,1,0,1,6,0,0,0,0,1,9,6,0,0,0,0,0,1,2,0,0,9,0,0,11,0,0,0,0,4,0,0,6,0,1,0,0,0,0,0,2,1,1,0,0,0,0,1,6,0,0,0,0,0,3,0,0,10,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,4,0,0,11,0,0,0,0,0,0,0,0,0,0,0
"3368",2,0,0,0,0,0,0,0,0,5,25,0,0,0,0,2,0,0,2,0,12,0,0,25,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3369",0,0,0,0,0,0,1,0,2,0,0,0,6,2,0,0,1,0,0,0,2,3,0,0,0,0,8,0,0,70,0,0,0,14,0,0,0,37,0,0,0,0,15,0,0,0,0,0,0,3,2,0,9,0,0,2,0,3,18,0,0,0,0,0,0,3,3,0,5,0,0,4,0,0,7,3,0,0,0,1,0,0,0,11,2,1,0,0,0,4,0,2,0,0,2,6,0,6,0,0
"3370",0,0,8,0,0,0,0,0,0,5,0,3,4,0,0,0,0,0,0,0,0,0,4,0,14,1,0,17,0,0,0,0,0,0,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,3,0,0,22,0,0,0,1,0,0,0,2,5,0,0,3,0,0,16,0,0,0,15,0,0,1,0,0,0,0,0,0,0,0,0,0,52,0,13,0,1,0,3,0
"3371",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,52,1,0,0,69,8,0,6,0,0,0,5,1,0,2,0,0,0,0,3,0,7,0,0,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,16,0,0,4
"3372",0,0,0,6,0,0,1,0,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,5,0,0,0,0,0,43,0,0,5,0,0,0,0,0,0,0,0,1,0,19,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,10,0,0,58,0,0,6,0,0,3,0,0,5,0,0,0,0,0,0,0,0
"3373",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,3,0,12,2,0,0,0,12,22,0,1,46,0,0,0,1,0,0,0,15,1,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,0,2,0,2,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,5,0,0,0,0
"3374",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,4,18,0,0,0,0,0,0,133,45,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,29,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,28,0,0,9,0,8,0,0
"3375",0,0,0,0,10,5,0,0,0,0,0,13,0,9,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,44,0,0,0,0,0,0,0,0,2,0,0,105,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0
"3376",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,6,0,0,0,5,0,0,0,0,0,2,0,114,0,0,0,0,0,5,24,0,0,0,1,0,0,0,0,2,17,0,0,65,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,20,0,0,0,0,0,0,4,0,11,0,0,0,0,0,0,0,1,0,0,0,0,3,0,13,0,1,2,0,5,0,5
"3377",1,0,0,31,0,0,85,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,22,0,0,13,0,0,1,0,0,0,0,0,0,0,0,0,10,2,1,0,0,0,0,0,3,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,9,0,0,0,0,1,0,1,0,0,0,0,10,0,0
"3378",0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,3,4,18,0,0,0,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,1,0,0,4,0,0,0,4,8,0,0,0,0
"3379",0,0,14,1,0,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,37,0,0,0,4,2,0,0,2,4,0,0,0,0,0,0,0,32,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3380",0,0,4,75,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,58,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3381",19,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19,0,1,0,0,2,0,0,0,0,1,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,9,0,0,14,0,0,0,0,0,0,0,0,0
"3382",0,62,0,0,0,0,1,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,1,2,2,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,9,0,0,34,0,26,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"3383",0,0,0,2,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,41,17,0,24,0,0,0,0,2,0,0,0,0,0,7,0,0,0,0,0,0,44,0,0,3,0,0,0,6,1,0,3,0,3,0,0,1,11,0,0,0,6,1,0,1,0,7,15
"3384",0,0,0,0,0,1,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,1,0,0,0,0,0,0,0,1,37,0,0,0,2,0,0,0,0,0,0,0,32,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,55,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,2,0,2,0,0
"3385",0,0,0,0,0,0,0,0,9,0,1,0,0,0,5,0,1,0,3,4,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,52,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,1,11,1,0,0,0,1,0,0,2,0,0,34,0,1,1,0,0,0,0,2,0,0,0,0,0,44,1
"3386",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,11,0,1,5,1,1,0,0,0,0,35,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,1,0,0,0,0,0,24,0,2,0,0,0,0,0,3,3,0,0,23,0,0,0,0,1,0,1,0,0,0,0,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
"3387",0,0,0,0,55,0,0,0,21,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,14,0,0,1,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,39,0,0,0,0
"3388",0,0,0,0,0,0,0,0,0,0,0,21,1,0,0,0,0,0,0,4,0,23,0,6,0,0,11,0,1,11,0,0,0,1,12,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,2,0,2,2,0,0,0,0,0,0,0,0,0,1,1,0,20,0,1,0,0,12,0,0,0,0,0,0,0,0,0,0
"3389",4,0,7,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,25,0,0,0,0,0,0,0,0,51,0,0,0,0,31,0,0,0
"3390",0,0,0,0,0,0,62,0,5,2,0,7,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,15,3,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,26,0,0,0,5,0,0,42,0,0,0,0,0,0,1,0
"3391",13,0,0,0,0,0,0,0,0,0,24,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,4,0,0,2,0,0,0,3,1,0,14,0,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"3392",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,10,0,17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20,0,0,0,0,0,0,0,0,2,0,0,0,0,0,14,4,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,0,0,0,0,0,0,0
"3393",0,0,0,1,1,2,0,0,0,0,0,0,1,52,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,26,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,30,0,0,0,8,16,3,0,0,0,0,1,4,3,0,1,0,0
"3394",35,0,0,1,0,0,143,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3395",20,4,29,0,0,0,36,0,0,0,0,1,0,3,8,0,0,0,0,0,0,1,0,0,0,0,0,1,0,16,0,0,0,1,0,0,0,0,2,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,17,2,2
"3396",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,2,15,0,10,1,0,3,11,0,0,0,0,0,9,0,0,1,2,0,0,10,0,0,0,0,0,8,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,3,0,121,39,11,6,0,7,0,0,1,67,0,0,0,8,0,0,1,15,4,1,6,0,0,0,0,0,0,0,11,0,0,0,1,23
"3397",0,0,0,0,9,0,0,0,0,0,0,3,0,0,0,2,4,1,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,3,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0
"3398",0,0,2,0,0,0,5,0,0,0,0,5,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,0,2,0,0,0,1,7,0,0,0,0,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,2,0,1,0,0,3,0,0,1,0,10,0,0,6,13,2,1,0,0,3,0,0,0
"3399",0,0,0,0,119,0,0,0,0,0,0,16,0,0,0,0,0,12,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,2,6,0,0,0,0,0,19,0,0,0,0,0,0,1,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3400",0,0,0,0,4,5,0,0,0,0,0,1,1,0,4,8,0,0,0,0,1,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,16,17,26,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,5,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,6,0,0,1,0
"3401",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,35,0,0,0,0,2,0,0
"3402",0,0,0,0,0,0,0,0,0,0,1,0,40,1,3,0,0,4,0,1,0,5,0,1,0,2,2,5,0,5,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,1,0,6,0,0,1,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,3,0,9,0,0,2,1,0,0,0,19,1
"3403",0,0,0,0,1,65,0,0,0,0,0,9,1,0,0,11,4,0,0,0,0,0,0,0,17,0,0,0,0,1,0,0,0,2,0,18,0,0,0,0,0,0,12,0,0,0,0,0,0,5,0,0,0,18,0,0,0,4,0,0,0,0,50,0,2,0,0,9,16,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,14,0,0,0,0
"3404",0,0,0,0,0,0,35,1,0,0,0,5,0,0,2,0,0,2,0,0,0,86,0,0,0,4,0,0,6,2,0,1,0,0,2,0,3,0,0,0,2,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,1,0,4,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,1,0,0,3,0,0,0,0,0,0,2,0,0,0,2
"3405",41,0,0,0,0,0,38,0,0,0,0,0,0,0,0,22,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,71,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,13,0,0,0,6,0,0,0,0
"3406",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,35,0,0,0,0,0,0,0,1,0,29,0,2,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0
"3407",0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,3,0,4,2,0,0,0,0,14,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,69,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
"3408",0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,1,0,0,0,9,7,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,10,47,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,2,0,1,7,0,0,0,3,0,47
"3409",0,0,0,3,1,0,0,0,0,0,1,0,0,0,1,1,0,76,5,63,0,1,1,0,0,1,10,0,0,0,0,9,0,0,2,0,0,0,0,2,0,1,0,0,0,0,0,1,8,0,1,0,2,2,0,0,0,0,0,0,4,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,8,0,0,0,0,0,6,1,0,1,0,1,0,0,3,11,2,1,0,0,0,0,1,0
"3410",0,0,0,0,0,1,1,0,0,20,0,0,0,0,0,0,19,0,0,2,0,0,0,0,2,1,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,31,19,0,0,3,0,0,3,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"3411",4,0,16,7,0,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,4,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0
"3412",0,0,0,8,0,0,0,0,0,0,1,0,0,0,0,0,2,3,0,46,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,1,4,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,24,0,0,1,0,0,0,0,0,0,0,13,0,5,0,0,0,0,0,2,0,0,0,46,0,0,0,0,0,0,0,0,29,4,0,0,0,0,0,0,0
"3413",1,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,14,24,0,0,0,53,0,13,0,0,0,0,9,0,0,0,0,0,0,9,6,0,0,5,0,0,0,0,3,0,0,0,0,0,3,2,2,52,0,0,0,0,0,0,0,0,0,48,0,0,2,0,2,0,2,0,0,0,1,0,0,0,0,2,0,0,6,0,4,0,6,1,0,0,0,0,0,0,0,0,0
"3414",11,0,0,0,0,0,47,0,0,0,0,0,0,6,54,0,0,0,0,0,0,0,0,0,4,0,1,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,27,0,0
"3415",0,0,0,0,2,16,0,0,22,0,0,0,0,0,0,15,0,1,0,14,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,2,1,7,0,0,0,0,0,0,25,0,0,0,0,0,0,0,7,13,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,25,0,0,10,2,0,0,0,0,45,0,0,0,0,0,0,0,0
"3416",0,0,0,0,0,0,0,0,9,7,0,3,0,0,0,0,27,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,2,0,0,0,7,148,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,3,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0
"3417",0,0,0,0,0,0,0,0,0,0,0,7,19,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,1,0,0,0,0,2,2,0,0,17,4,0,0,4,0,0,14,0,0,11,0,0,0,30,0,0,0,0,2,8,0,0,0,0,0,2,3,0,0,1,0,1,0,0,0,4,0,1,0,0,17,0,0,0,0,0,2,0,34,0,0
"3418",0,0,0,3,0,8,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,21,0,16,0,0,0,80,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,2,0,0,0,0,2,0,0,1,0,0,0,0,0
"3419",0,0,0,0,0,0,0,0,0,0,0,10,34,0,0,0,0,0,0,31,0,2,0,0,0,0,13,14,11,0,12,0,0,0,0,0,0,0,8,0,0,0,0,0,1,0,0,57,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,35,0,0,5,0,0,0,0,0,0,0,7,0,0,0,0,3,0,0,0,2,0,0,9,0,0,0,7,0,0,0,0,0,14
"3420",0,0,0,0,0,0,0,0,2,0,0,2,18,6,0,0,0,0,0,1,17,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,2,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,3,0,0,0,0,0,4,0,3,0,0,76,0,0,0,0,0,2,0,4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,18,3
"3421",0,0,0,0,1,0,0,0,3,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,146,0,0,0,0,11,0,0,0,5,0,0,0,0,4,0,5,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,11,0,1,0,2,0,4,0,0,0,0,0,0,0,11,0,0,5,0
"3422",0,0,0,0,0,0,0,0,2,18,0,2,0,10,0,0,0,0,0,0,12,0,45,0,13,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,0,0,0,0,27,0,0,8,0,17,0,0,0,0,0,3,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"3423",8,0,0,0,0,0,26,2,8,11,0,0,0,0,0,0,0,0,0,0,0,9,0,2,0,0,0,11,10,0,13,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0
"3424",0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,12,0,0,2,0,0,0,0,0,8,0,1,2,0,1,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,1,0,0,0,0,0,1,0,3,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,2,1,0,0,12,11,0,0,0,0,1,0
"3425",2,0,9,0,0,0,0,0,0,0,0,0,0,7,1,0,0,13,5,0,6,0,0,0,0,0,0,0,0,0,11,0,35,0,3,2,0,0,0,0,1,0,0,4,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,4,2,7,0,4,0,0,1
"3426",1,0,0,1,0,2,0,0,1,2,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,103,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0
